id;gender;age;familysize;country;major;riasec.realistic;riasec.investigative;riasec.artistic;riasec.social;riasec.enterprising;riasec.conventional;tipi.openess;tipi.conscientiousness;tipi.extraversion;tipi.agreeableness;tipi.neuroticism
4359;Female;15;4;US;Other;2.125;1.5;1.875;3.25;3.625;3.125;10;12;10;8;9
4360;Male;17;4;US;Other;3.75;1.75;1.5;2.375;2.375;2;13;12;3;7;11
4361;Female;25;0;US;Other;3.125;4.625;4;3;2.25;2.5;13;6;4;7;13
4363;Male;16;1;US;Other;1.5;2.75;3.375;3.625;2;1.375;9;7;9;10;7
4364;Male;39;4;US;Other;3.125;4.25;4.125;2.875;2.625;2.375;13;12;11;6;12
4365;Female;54;2;US;Psychology;1.625;3.375;2;3.125;3;2.75;9;10;4;9;13
4368;Male;14;1;US;Other;3.375;3.75;3.75;3.125;3.125;2.875;12;7;12;10;7
4369;Female;14;3;US;Other;1;2.25;1.125;1;1.125;1;11;10;10;6;12
4370;Female;14;3;US;Other;3.5;3.875;2.875;5;3.25;3.375;11;14;8;10;6
4371;Male;15;3;US;Other;2.625;2.625;2.875;3;2.75;2.75;5;7;6;10;8
4372;Male;14;4;US;Other;1.5;1.25;1.5;1.75;1;1.875;9;5;10;7;12
4373;Male;15;2;US;Other;1.25;1.25;2.125;1;1;1;13;9;11;11;4
4374;Male;14;3;US;Other;1.625;2.5;1.25;2;2.25;3.25;13;14;13;7;4
4375;Female;14;2;US;Other;1.875;2.125;1.875;4.375;3.25;2.5;10;12;7;11;11
4376;Male;15;5;US;Other;3.625;2.75;2.625;2;1.625;1.875;12;10;11;8;9
4377;Female;14;3;US;Other;1;3.5;1;3.5;1;2;14;8;8;14;14
4378;Female;14;2;US;Other;1;2.75;1.25;3.25;1.875;1;13;13;14;12;3
4379;Female;15;2;US;Other;1.75;4.5;3;3.25;2;1.5;12;13;6;8;9
4380;Female;15;1;US;Other;1.75;3.875;2.875;3.75;4;3.875;8;14;8;7;7
4381;Female;16;3;US;Other;1.5;2.25;2.375;4;1.25;3.25;6;7;7;14;11
4382;Female;15;2;US;Other;2.625;3.5;3.5;4.5;4.5;4.25;10;9;7;10;8
4383;Female;15;4;US;Other;1;1.75;1;1.5;1;1;8;10;7;9;3
4384;Male;23;3;US;Other;3;3.625;2;4.25;3.25;3.625;11;11;7;8;8
4385;Male;15;3;US;Other;1.375;1.25;1.5;1;1.5;1;9;10;10;8;4
4388;Male;14;2;US;Other;1.75;1;1.375;2.75;3.25;2.875;13;10;10;9;5
4390;Male;25;2;US;Other;3.5;4.5;2.5;2;1.5;2.5;13;14;10;9;3
4391;Male;33;2;US;Psychology;1.875;3.625;2.625;3.875;3.125;2.75;9;14;10;9;3
4392;Male;49;2;US;Psychology;1.875;3;1;2.625;1.75;1.75;10;8;3;10;4
4393;Male;37;4;US;Other;1.25;1.75;2.25;1.5;2.75;2;12;12;7;14;9
4394;Male;25;6;US;Other;2.375;3.25;3.25;3.125;1.625;2.125;13;11;3;13;9
4395;Female;52;2;US;Other;1.5;4.75;3.5;2.875;1;1.5;4;14;3;13;6
4403;Female;23;1;US;Other;2.375;3.125;3;2.625;1.875;3.875;10;12;3;12;6
4405;Male;23;3;US;Other;1;2.25;3.375;4.375;3.625;3.5;11;12;13;10;2
4406;Female;26;2;US;Other;2.375;3.375;3.625;3.125;2.125;2.375;10;11;4;11;7
4408;Male;28;4;US;Other;3.25;3.625;3.375;3.875;2;2.5;13;10;4;10;4
4410;Female;28;3;US;Other;2.375;1.75;3.25;4.125;2.75;3.5;13;14;2;11;3
4411;Female;24;1;US;Other;1.625;3;4.125;2.5;2.125;1.875;12;9;9;8;8
4417;Female;20;1;US;Other;3;3;3;3;3;3;9;9;8;6;6
4418;Female;15;3;US;Other;1;2.875;1.375;2;1.75;1;6;9;11;7;11
4419;Female;68;2;US;Other;1.25;2.375;3.25;4.125;2.375;3.25;4;10;11;11;9
4420;Female;22;1;US;Other;2.125;2.875;4.625;3.75;3.875;1.5;14;6;12;9;9
4421;Male;15;3;US;Other;2.125;2.75;4;3.875;3.75;2.25;14;13;14;12;6
4423;Female;41;3;US;Psychology;1.125;1.625;2.125;3.625;1.625;1.375;8;13;3;9;10
4426;Male;24;3;US;Other;3.25;3.75;3;4.375;3.25;3.5;7;12;8;8;11
4427;Male;17;3;US;Other;4.125;3.5;1.875;1.625;1.25;3;10;8;6;6;10
4428;Female;18;2;US;Other;1;3.875;2.75;2.625;2.625;1.25;13;12;8;13;7
4430;Female;13;2;US;Other;1.75;3.875;3.25;3.5;2;2.875;13;5;4;6;8
4431;Female;38;3;US;Other;1.5;4.625;3.25;3;2.75;1.625;12;10;9;5;3
4432;Female;19;2;US;Other;1;5;2.125;4.625;2.625;1;11;14;11;11;3
4433;Male;52;4;US;Other;2;1.625;2.75;2.75;3.125;3.25;13;10;6;9;7
4434;Male;49;10;US;Engineering;4;3;3.5;3.75;3.625;4;7;14;8;7;8
4436;Female;32;3;US;Other;2.5;3.625;4.5;4;2.625;1.375;12;8;10;14;2
4438;Female;32;2;US;Other;2.875;1.875;1.25;1.375;1.125;1;12;12;9;10;11
4441;Female;46;2;US;Other;1.75;4;3;1.25;1;3.75;11;14;5;11;11
4442;Male;24;3;US;Other;3;1;1;1.25;1.5;2;7;14;6;10;4
4443;Male;21;3;US;Other;2;4.125;3.25;2.625;2.625;2.25;10;9;7;9;9
4453;Male;14;2;US;Other;2.375;4.25;4.25;3.25;2.75;2.75;10;7;7;7;6
4455;Female;59;4;US;Other;1.5;4.25;2.875;3.375;3.375;1.875;13;13;4;13;2
4468;Female;15;0;US;Other;1;1;3.125;1.75;1.25;1;11;7;4;11;10
4469;Female;27;1;US;Other;2.25;3.25;4.125;3.75;2;1.5;13;3;10;7;14
4471;Female;18;1;US;Other;3.125;3.25;4.125;1.25;2.625;2;12;10;4;12;5
4474;Male;40;2;US;Other;2.75;1.5;3.875;3.125;2.375;1.75;12;6;6;8;6
4475;Male;26;1;US;Engineering;1.25;1.25;1.375;2.125;1.25;1.5;10;10;8;12;8
4479;Male;27;5;US;Other;1;1.25;2;2.5;1.5;1;12;7;4;14;8
4486;Female;18;6;US;Other;2;4.75;3.125;3.875;3;1.75;8;8;8;8;8
4489;Female;33;1;US;Psychology;1.625;2.5;3.75;3.625;2.875;2.5;12;13;9;11;6
4492;Male;33;3;US;Other;2.875;3;2.125;1.75;1.625;1.125;11;11;12;7;7
4493;Female;14;2;US;Other;3.5;5;3.125;3.125;3.75;4;12;8;12;11;8
4494;Female;15;6;US;Other;1;2.25;1;1.5;1;1;12;14;7;10;6
4496;Male;17;3;US;Other;1.25;3.5;1;3.75;3.25;3.5;12;14;9;11;2
4497;Female;30;3;US;Psychology;1.5;3.75;2.625;3.75;3.25;1.375;11;14;12;11;7
4498;Female;48;2;US;Other;1.25;1;1.625;2.625;1.875;2.5;9;11;9;9;9
4503;Male;13;2;US;Other;5;2.5;1;4;3.5;3.5;14;2;4;8;2
4505;Male;17;5;US;Other;3.125;3.25;4;4.625;3.375;2.375;11;13;12;9;5
4506;Male;17;3;US;Other;1.125;3.75;3.5;4.25;3.25;1.75;10;11;7;13;5
4507;Male;14;3;US;Other;3.125;2.375;2.75;2.625;1.5;1.5;6;5;3;10;7
4513;Male;47;2;US;Other;1.875;3.625;1.375;1.5;2;2.125;12;14;2;8;7
4516;Male;17;NA;US;Other;3.75;4.25;4;5;3.625;4.5;8;8;8;8;8
4517;Male;26;4;US;Other;3.5;4.25;3.25;4.875;3.25;3;14;14;6;14;2
4518;Female;21;3;US;Other;1.125;3;1.5;3.5;3.375;2.125;9;9;9;9;7
4520;Female;14;5;US;Other;1.875;3.125;4.25;4;4;3;10;12;6;9;7
4521;Female;54;4;US;Other;2.5;3.625;3.625;3.125;2.5;2.875;9;9;4;10;10
4522;Male;16;2;US;Other;1.625;3.875;2.5;1.625;2.375;2.125;10;12;12;6;4
4523;Male;15;2;US;Other;2.125;4.5;3.375;2.75;2.5;1.625;11;13;8;7;13
4524;Female;15;3;US;Other;1.5;4.25;2.625;4.25;3;1.375;11;14;8;14;7
4526;Male;15;2;US;Other;2.625;3.125;2.125;2.25;3.125;1.75;13;8;13;7;7
4527;Female;50;2;US;Other;3.125;2.875;3.625;3.75;2.875;3.875;10;12;11;9;8
4528;Female;36;2;US;Other;1.5;1.125;1.75;3.125;2.75;2.875;9;12;8;13;6
4529;Female;14;4;US;Other;1.5;2.875;5;3.875;2.5;1.5;8;11;8;11;4
4530;Male;32;2;US;Other;1.25;1.875;2.375;2.75;2.25;2.25;14;13;9;11;7
4531;Male;32;3;US;Other;2.875;1;1.375;2.375;1.75;3.875;10;9;7;8;7
4532;Female;30;2;US;Other;2.125;3.625;3.75;3.625;3.875;2.625;11;9;5;8;7
4533;Male;17;0;US;Other;1.5;1.625;2.875;4;3;2.125;7;7;8;9;5
4534;Female;41;6;US;Psychology;1.125;2.75;1.625;3.375;1.375;1.5;8;12;4;13;5
4535;Female;59;2;US;Other;1.125;1.5;1.875;3.625;1.75;2.375;7;14;8;14;2
4536;Female;60;4;US;Other;1.625;5;3.625;3.625;2.125;2;11;8;6;13;7
4537;Male;21;2;US;Other;1.5;4.25;2.875;2.75;1.375;1.25;13;12;2;10;3
4541;Female;26;2;US;Other;1;1;3.75;3;3.125;1.375;12;11;12;14;5
4543;Male;26;2;US;Other;1.625;4.125;2.625;2.75;3.5;2.125;13;7;14;12;8
4546;Female;30;8;US;Psychology;1;4.125;1.75;3.375;2.125;2.125;11;12;8;8;11
4547;Female;18;2;US;Other;1;2.875;1.75;2.875;1;1.375;13;8;3;13;5
4550;Female;29;2;US;Other;1.75;4.5;4.125;3.25;3.125;2.125;5;14;10;7;2
4552;Female;37;2;US;Other;1.375;3.375;2.625;3.875;1.25;1.25;10;8;7;13;4
4553;Female;33;3;US;Other;2;3.875;4;3.75;1.75;2.125;14;12;7;11;7
4554;Female;42;2;US;Other;1.625;1.25;3;4.5;2.75;2.5;10;14;7;10;9
4555;Female;59;10;US;Other;1.25;1.25;1.5;5;1.5;2;14;14;12;13;2
4556;Female;18;1;US;Other;1.125;3;3.375;4.125;1.25;1.25;14;8;3;11;7
4557;Female;23;2;US;Other;1.625;2;3.75;4.125;1.75;2.375;10;9;8;8;10
4579;Male;31;8;US;Other;1.25;1.25;1;1.875;1;1.5;2;13;9;8;3
4581;Male;39;1;US;Other;1;2.125;2.25;1.875;1.75;1.375;12;9;11;8;6
4582;Female;53;5;US;Other;1.25;2.25;3.375;2.75;1.375;1;13;12;5;12;4
4583;Female;65;2;US;Other;1;5;3.75;1.5;2;2.875;14;13;14;4;6
4585;Male;20;5;US;Other;1;2.25;4;3;1.875;1;11;7;4;7;12
4588;Female;19;2;US;Other;1.375;3.25;3.875;4.625;2.75;1.375;11;14;10;12;11
4589;Female;39;3;US;Other;2.25;1.625;1.875;3.125;1.875;1.5;13;8;3;8;7
4590;Female;17;3;US;Other;2;4;1.75;2.875;2.875;1.625;11;5;11;6;11
4597;Male;35;2;US;Psychology;1.625;4.125;1.875;3;2.75;2.75;9;11;13;11;5
4598;Male;50;5;US;Engineering;3.125;4;2.875;3.375;2.625;3.625;13;10;9;11;11
4606;Female;34;3;US;Other;1.875;3.75;3.75;3.375;2.625;1.375;14;8;6;12;12
4613;Female;13;2;US;Other;1.625;4.75;4.5;4.25;3.625;3.125;9;11;9;9;11
4614;Female;18;3;US;Other;1.5;4.25;3.375;4.625;3.125;2.875;9;10;6;12;8
4615;Male;18;3;US;Other;1.125;3.875;1.75;3.5;2.75;1.25;10;13;10;8;5
4616;Male;18;2;US;Other;1.5;2.75;1.75;2.5;3;1.875;14;9;9;9;2
4617;Male;17;2;US;Other;1.625;2.25;2.125;2.5;3.625;4.125;5;11;10;8;7
4618;Female;17;2;US;Other;1;3.25;1.75;3.625;3.625;1.5;13;11;14;12;9
4619;Female;17;7;US;Other;3.75;3.125;2.625;4.125;3.5;1.625;10;9;12;12;2
4620;Female;18;2;US;Other;1.625;5;2.25;3.75;3;2.375;14;14;12;11;2
4621;Female;17;2;US;Other;1.125;4.25;2.125;3.5;1.5;1.25;8;6;10;3;6
4622;Male;17;3;US;Psychology;1.875;1.75;2.375;4.875;3.25;1.875;12;14;13;11;7
4623;Male;17;2;US;Other;4.125;4.125;1.875;2.25;3.625;4.125;11;12;9;10;2
4624;Female;18;5;US;Other;1;1.125;1.5;2.75;2.375;1.125;10;12;12;9;6
4625;Male;17;2;US;Other;2.5;1;1.5;2.75;4.75;2.625;8;10;13;5;3
4626;Female;29;1;US;Other;2.75;2.25;2.875;3.125;3.125;2.625;10;6;7;9;9
4627;Female;46;5;US;Other;2.875;2;2.75;4;4.5;4.75;6;6;13;7;13
4628;Male;43;8;US;Psychology;2.25;2;3.75;3.25;2.375;1.375;9;13;13;11;3
4630;Male;56;3;US;Other;4;2.875;2.5;1;1.875;4.75;7;14;4;10;5
4631;Female;15;1;US;Other;1.125;4.875;2.375;3.75;2;1.25;9;9;7;8;13
4632;Male;24;2;US;Other;4;3;2.375;3.75;3;2.25;10;9;8;11;8
4633;Male;27;2;US;Other;1.125;2.625;1.875;2.25;2.125;1.5;4;12;3;5;4
4634;Female;33;3;US;Other;3.5;4.75;2.75;1.75;1.125;3.375;13;8;2;9;7
4635;Female;19;3;US;Other;1;3.75;1.875;3.125;1.125;1;12;12;6;8;7
4637;Male;16;2;US;Other;3.25;2.75;1.875;1.75;2.625;3.75;10;11;4;5;3
4638;Female;15;3;US;Other;1;1.25;3;4.5;4;1.75;9;9;7;10;9
4639;Female;20;2;US;Other;3;2.5;3;3.625;3.625;4.125;10;9;9;9;7
4640;Female;18;4;US;Other;3.375;3.5;2;4.25;3.5;3.25;8;13;12;7;7
4643;Female;35;2;US;Other;3.875;4.875;3.625;2.375;1.625;4.625;13;10;12;13;7
4644;Female;35;3;US;Other;1.875;2.75;2;3.125;2.125;2.75;12;12;12;8;7
4645;Male;44;2;US;Other;2.375;3.75;2.375;3.75;3.75;3.5;10;8;10;14;5
4647;Male;15;3;US;Other;1.75;2.875;4.125;4.125;2.25;1.625;12;13;12;9;5
4648;Male;42;4;US;Other;2.625;3;2.625;2.75;2.25;2.625;8;9;2;9;9
4649;Female;54;4;US;Other;2.625;3.5;3.75;3;3;2.75;11;9;3;8;11
4650;Male;26;1;US;Other;2.125;3.625;2.625;2.75;1.625;2.25;13;8;13;9;6
4651;Female;35;3;US;Other;1.625;1.125;1.125;2;1.625;2.625;9;12;6;9;8
4652;Female;31;1;US;Other;1;3.125;2.875;3.375;1.5;2;13;11;7;14;6
4653;Female;16;3;US;Other;1;2.125;3;1.875;1.25;1;14;9;9;9;12
4654;Female;49;3;US;Other;1;1.25;2.25;4.75;3;4.25;10;14;9;14;5
4655;Female;16;3;US;Other;2;3.375;3.25;2.75;2.75;2.25;10;11;3;10;11
4657;Female;25;2;US;Psychology;1;2.5;1.375;4.125;1.625;1.5;12;14;12;14;3
4658;Female;62;3;US;Other;1.875;2.625;1.75;3.375;2.375;2.75;6;14;9;13;8
4659;Male;65;5;US;Other;2.5;2.875;3.875;3.875;2.125;1.5;11;13;11;13;3
4660;Female;38;2;US;Other;1.625;3.875;2.125;4.5;2.125;1.125;5;12;3;14;2
4663;Male;13;4;US;Other;1.5;1.625;2.5;3.25;2.75;2;13;14;8;11;2
4664;Female;31;1;US;Other;1;4;4.25;3;2.125;1.25;13;13;11;7;5
4665;Female;56;5;US;Other;1.875;1.25;1.625;4;3.375;4.625;6;13;12;8;5
4668;Female;16;2;US;Other;1;4.125;1;2.875;1.625;1.5;8;10;5;10;2
4669;Male;32;3;US;Other;2.25;2.25;2;3.25;3.125;3;9;10;13;6;6
4670;Male;41;0;US;Other;2.125;2.375;3.75;3.625;3.125;1.25;14;8;14;9;12
4672;Female;14;5;US;Other;1;3;2;2;1;1;14;14;8;8;2
4673;Female;22;1;US;Other;1;2.25;3.75;4.5;3.5;3.375;10;13;13;8;10
4675;Female;34;3;US;Psychology;1.25;2.25;2.125;3.5;1.5;1.5;9;14;4;11;6
4676;Female;24;1;US;Other;1.875;4.375;2.625;4.25;2.25;2.875;12;12;13;11;4
4677;Male;24;2;US;Other;1.75;3.875;2.875;3.625;1.5;2.875;12;13;9;13;6
4678;Female;23;2;US;Psychology;2.25;4;3.5;4.625;2.375;3.5;14;14;4;13;10
4680;Female;38;2;US;Psychology;4;3.25;1.625;2.375;2.125;4.625;7;14;3;10;4
4685;Male;18;3;US;Other;2.625;4.375;2.875;3.375;2.75;2.625;9;12;5;12;9
4686;Male;16;2;US;Other;2.375;3.5;3.125;1.5;3.125;3.25;10;12;6;3;11
4687;Female;33;2;US;Other;2.75;3;4.125;4.5;1.25;2.25;10;13;13;8;6
4688;Male;17;3;US;Other;1.875;4.25;4.125;2.25;2.875;2.625;11;8;7;7;9
4690;Female;25;3;US;Psychology;1.375;1.375;3.75;3.75;2.375;4.375;13;10;10;12;7
4691;Female;13;2;US;Other;1;4.5;4.25;4.125;3.5;1.625;13;9;12;6;11
4694;Female;19;4;US;Other;1.125;3.375;1.25;3.75;1.875;1.875;11;13;5;12;11
4696;Female;19;4;US;Other;1.25;4.25;2.625;3.875;1.75;1.5;9;14;11;9;7
4705;Female;61;2;US;Other;1;2.625;2;1.25;1;1.25;12;11;7;9;7
4708;Female;15;0;US;Other;1;2.5;1.5;1.25;2;1.25;13;6;13;9;10
4709;Female;29;3;US;Other;2.25;3.375;3.375;3.375;2.875;1.75;14;11;7;7;14
4721;Female;29;4;US;Psychology;1.5;1.375;3.375;4.25;2;4.75;8;10;9;8;8
4722;Male;17;2;US;Other;1.625;1.5;3;3.375;3.125;2.625;10;13;7;6;7
4724;Female;16;2;US;Other;1.5;3.5;2;5;5;3.5;11;13;12;7;5
4726;Female;16;2;US;Other;1.875;4.375;4.75;3.875;3.75;3.125;12;14;4;9;10
4727;Male;14;4;US;Other;2.25;3.125;2.875;3;2;2;10;12;7;13;6
4728;Female;14;5;US;Other;1.625;3.375;2.625;2.25;1.5;1.75;12;12;11;12;2
4729;Male;29;3;US;Other;1.375;3.875;3.25;3;2.5;1.5;10;10;4;13;9
4730;Female;16;1;US;Other;1.5;2.25;1.25;2.5;2.5;1.125;12;13;6;9;4
4731;Male;14;2;US;Other;2.625;4;1.375;2.25;2.625;1.125;8;8;8;8;8
4732;Male;14;3;US;Other;3;4.25;3.5;4.125;3.625;2.375;14;11;12;12;3
4733;Male;15;1;US;Other;2.625;3.75;2.625;2.125;1.875;1.5;12;9;7;11;3
4734;Male;14;2;US;Other;1.5;1;4.5;1.75;4.875;2;9;7;14;5;7
4735;Female;15;3;US;Other;1.625;4.625;3.25;3.125;1.875;2.625;12;3;8;8;7
4736;Female;14;2;US;Other;1.75;3.75;3.875;3;3;2.125;11;7;13;13;4
4737;Male;23;4;US;Other;3.75;3.625;1.25;1.625;1.375;3.5;7;9;6;8;8
4738;Male;15;1;US;Other;3.625;3.25;1.875;3.5;3.625;3.25;8;8;13;9;3
4739;Female;14;0;US;Other;2.25;4;4;2.625;2.625;2.625;13;8;12;9;5
4740;Female;15;1;US;Other;2.125;3.75;1.75;3.625;4.375;4.625;14;13;14;6;6
4741;Male;14;2;US;Other;2.5;2.5;1.5;3;3.625;3.375;8;11;7;9;6
4742;Male;27;1;US;Other;1;1.5;1.5;1;1;1;6;11;7;8;9
4743;Male;15;0;US;Other;2.375;1.5;1.375;3;3.75;1.5;8;15;15;8;1
4744;Male;15;3;US;Other;1.25;1;1;2.25;2.5;1;11;10;13;12;5
4746;Female;60;3;US;Other;2.5;4.25;3.5;4;2.25;2.125;12;11;11;12;6
4747;Female;14;5;US;Other;2.25;2.75;2;3.625;2.125;2.125;9;10;8;7;7
4748;Male;15;3;US;Other;2.25;4.75;1.5;1;2.125;3.25;10;12;3;6;6
4749;Female;15;1;US;Other;1.375;4.25;4;4;2.625;1.5;14;11;14;14;3
4750;Female;17;7;US;Other;1;2;1;1.625;1;2;8;14;9;13;6
4751;Male;33;7;US;Engineering;2;3.5;3.375;1.5;1;1.75;11;6;2;12;8
4753;Female;14;3;US;Other;1.375;2;2.625;4;2.5;2.5;10;14;8;11;4
4755;Male;15;3;US;Other;2.5;3.875;3.25;2.875;3.25;2.625;11;11;9;6;3
4756;Female;15;2;US;Other;1.5;1.5;4.625;3.875;3.875;1.75;14;11;13;7;11
4757;Male;15;2;US;Other;1.625;3.875;1.125;1.875;1.875;2.375;7;7;13;10;10
4758;Male;15;2;US;Other;1.75;4;4.25;3.25;3;2.875;12;9;14;8;5
4759;Male;14;2;US;Other;2.125;4;3.125;3.125;2.875;2.75;11;7;9;9;10
4762;Male;15;2;US;Other;2.5;4;2.25;2.125;4.375;1.875;13;10;9;10;3
4763;Male;13;4;US;Other;2.375;3.625;3.625;2.75;3.75;1.125;14;14;6;9;4
4764;Female;18;2;US;Other;2.5;2.5;3;3.5;3.625;2.875;10;9;10;9;12
4765;Female;17;2;US;Other;1.25;2;2.25;2.625;2.125;1;8;6;3;10;9
4766;Female;16;1;US;Other;1.25;2.625;2.625;1.625;1.25;1;10;9;9;8;11
4767;Female;17;3;US;Other;1;2.125;1.625;5;3;1.5;12;13;12;11;9
4768;Male;17;2;US;Other;1.875;2.875;2.75;3.25;2.625;1.625;11;11;7;10;7
4769;Female;16;4;US;Other;1.125;1.75;1.375;1.875;1.375;1;8;6;10;11;7
4770;Female;16;1;US;Other;1.125;1.5;3.75;2.25;2.125;1.125;6;9;6;8;12
4771;Female;33;2;US;Other;2.125;4.25;2.375;2;1.375;1.75;11;11;4;7;6
4772;Female;46;1;US;Other;1.375;3.625;2.375;4.375;3.125;3.875;10;12;7;12;3
4773;Male;17;2;US;Other;3;4;3.875;3.125;3;2.875;14;6;13;12;2
4774;Female;20;2;US;Other;1;2.125;1.125;4.25;1.125;1.375;11;14;10;9;3
4776;Female;16;2;US;Other;1;1.25;4.625;3.625;4.375;2.75;13;14;13;12;8
4777;Female;17;3;US;Other;1;2.25;1.25;3.25;2.5;2.5;15;14;10;10;5
4778;Female;18;2;US;Other;1.5;3.875;0.875;4.125;1;1.5;10;13;8;10;4
4779;Female;18;2;US;Other;3.125;5;4.875;4.5;3.75;2.625;7;12;6;9;10
4780;Male;18;2;US;Other;1.125;1;2.125;1;1.25;1.25;5;6;5;8;10
4781;Female;15;2;US;Other;1.125;2.25;2.5;2.125;1.875;1.375;12;13;4;13;4
4782;Male;15;2;US;Other;1.625;1;1.75;1.5;2.125;1;10;12;8;8;4
4783;Male;17;2;US;Other;3.125;3.125;3;3;3;2.875;7;7;7;8;8
4784;Female;18;2;US;Other;1.875;2.375;3.375;3.875;4.5;2.375;12;6;13;8;7
4785;Female;32;3;US;Psychology;1.125;2.875;3;4;1.375;1.5;12;12;13;11;5
4786;Male;18;4;US;Other;4.625;4.25;1.75;2;1.125;2.75;8;7;8;10;3
4787;Male;17;3;US;Other;2.375;2.625;3.25;3.625;3.5;3.25;9;11;8;10;4
4788;Male;18;1;US;Other;1.75;2.875;2.875;2;3.75;2.625;12;12;9;8;3
4789;Male;17;4;US;Other;3.75;3.375;1.5;3;1.75;1.375;7;12;5;9;13
4790;Male;17;3;US;Other;3.5;3.625;3.875;3.25;3;1.75;12;12;10;10;3
4791;Male;17;1;US;Other;1.75;1.375;3.125;2.75;1.625;1.5;11;12;6;8;4
4792;Male;18;4;US;Other;3;3.375;2.875;2.375;2.625;3.5;10;10;10;7;8
4793;Female;59;3;US;Other;1.5;1.75;1;3.125;1.625;3.375;6;14;11;14;7
4794;Female;19;3;US;Other;1.125;3.75;1.75;4.25;3.125;2.25;10;11;8;10;6
4796;Male;16;1;US;Other;2.125;3.75;3.25;3.75;2.875;2.125;12;11;4;13;3
4797;Male;17;2;US;Other;2.75;3.375;4.25;3.125;3.25;2;14;7;6;6;11
4798;Male;17;2;US;Other;2.875;3.625;3.75;3.375;2.875;2.25;13;8;5;9;4
4799;Male;17;0;US;Other;3.375;3;2.875;1.5;3.875;4.375;9;9;10;5;12
4801;Male;23;2;US;Other;1.25;1.875;1.125;2.75;3.75;4.125;7;12;13;3;10
4802;Male;16;2;US;Other;2.375;3.625;3.375;2.5;1.875;1.5;14;13;6;11;2
4803;Female;18;3;US;Other;1.5;3.5;1.875;2.125;2.125;1.5;9;8;6;9;11
4804;Male;17;2;US;Other;3.125;3.5;3.25;3.25;3.125;2.625;12;9;5;8;7
4805;Male;41;5;US;Other;1;1;3.25;2.75;2.625;1.125;14;12;13;13;8
4806;Female;14;2;US;Other;1.625;4.875;2.625;1.25;1.875;2.625;12;8;6;8;10
4807;Male;17;2;US;Other;3.5;2;3.25;2.375;2.375;2.375;13;14;10;9;3
4809;Male;28;3;US;Engineering;2.875;4.625;3.75;3.25;2.75;1.875;14;8;6;9;8
4810;Female;19;2;US;Other;1;4.25;3;4.125;1.5;1.875;11;12;6;12;7
4811;Male;27;2;US;Other;1.75;3.5;2.5;2.375;3.625;2.5;11;7;4;10;10
4812;Male;54;6;US;Other;1.25;4.625;3.75;3.25;1.25;1.125;14;12;3;13;2
4814;Female;18;5;US;Other;1.75;1;3.5;5;2.25;2.5;6;4;7;9;14
4815;Male;32;2;US;Other;2.875;3.75;3.75;3.125;3.375;3.25;10;13;7;7;3
4816;Female;46;5;US;Other;1;1.5;2.25;4.375;2;4.25;14;14;11;11;2
4817;Female;53;3;US;Psychology;1.25;1.75;2.75;4.25;2.25;1.625;13;14;14;10;4
4820;Female;22;2;US;Other;1.125;4.125;4;3.375;1.625;1.25;11;11;9;10;4
4821;Female;18;2;US;Other;1;2.875;2.125;3.125;1.75;1.25;14;12;3;12;8
4822;Male;27;2;US;Other;2.75;3.375;4.125;4.125;3.125;2.5;14;8;14;8;5
4823;Female;20;5;US;Other;3.25;5;1.125;3.625;1.625;3.375;12;14;10;9;8
4824;Male;23;1;US;Other;1.625;2.125;1.875;2.875;1;1.125;9;4;7;11;10
4825;Female;21;2;US;Other;1;2.875;3.625;3.5;1.75;1.125;14;8;4;9;11
4826;Female;21;3;US;Other;1.875;2.375;3.5;2.5;2;1;14;13;12;12;7
4827;Female;48;12;US;Other;3;3.25;4;4.375;3.375;2.75;11;9;7;14;7
4830;Female;20;2;US;Psychology;1.5;3;3;4.75;2.25;1.5;10;12;7;12;8
4832;Female;21;4;US;Other;2;1.75;3.375;4.875;5;3.625;14;13;9;11;9
4834;Female;25;4;US;Other;2.375;3.75;2.625;4.375;3.25;1.875;8;14;8;8;8
4836;Female;17;1;US;Other;2.25;2.25;2;2.5;3.625;3.375;9;13;8;10;10
4837;Female;38;3;US;Other;2.75;4.125;4.125;4.75;3.125;2.875;9;8;10;9;8
4838;Female;16;2;US;Other;1.5;1.875;3.625;3.125;3.75;4.25;14;11;9;12;9
4839;Female;34;4;US;Psychology;1.625;3.625;2.875;3.75;2.875;2.125;10;14;13;12;7
4840;Female;43;1;US;Other;1;2;1.875;3.375;2.375;2.25;6;11;10;10;10
4841;Female;21;3;US;Other;2.25;4.5;4.125;2.625;1.25;1.375;14;4;7;5;5
4843;Male;16;11;US;Other;2.375;4.75;1.5;2.875;2.5;1.125;13;14;9;10;3
4844;Female;19;4;US;Other;1.5;3.375;3.5;3.25;1.25;1;12;14;6;10;9
4848;Female;30;3;US;Other;1.375;4.25;4.625;4.125;3.5;2.875;12;13;5;9;4
4849;Female;13;3;US;Other;1;1.25;4.125;3;1;1;11;2;13;3;14
4850;Female;26;3;US;Other;1;4.25;2.25;4.125;1.625;1.5;13;11;6;8;12
4851;Female;66;8;US;Other;3.25;2;1.25;4.5;2.375;3.5;10;14;9;10;6
4855;Male;21;2;US;Psychology;2.125;4;3.875;3.75;1.375;1.75;13;9;5;12;9
4857;Female;16;2;US;Other;2.125;3.25;4.75;4.125;3;1.875;12;10;6;8;8
